id,timestamp,susceptible,exposed,carrier,infected,hospitalized,icu,dead,recovered
798ed917abfd4439971e1e3876fc9a71,53,0,665,102,50,30,45,664,12142
798ed917abfd4439971e1e3876fc9a71,54,0,627,83,55,24,39,669,12201
798ed917abfd4439971e1e3876fc9a71,55,0,598,73,53,18,31,676,12249
798ed917abfd4439971e1e3876fc9a71,56,0,553,84,49,17,28,680,12287
798ed917abfd4439971e1e3876fc9a71,57,0,526,66,47,15,22,684,12338
798ed917abfd4439971e1e3876fc9a71,58,0,495,68,49,14,16,689,12367
798ed917abfd4439971e1e3876fc9a71,59,0,456,80,42,17,15,692,12396
798ed917abfd4439971e1e3876fc9a71,60,0,416,86,43,9,15,695,12434
798ed917abfd4439971e1e3876fc9a71,61,0,394,59,41,17,15,696,12476
798ed917abfd4439971e1e3876fc9a71,62,0,363,64,28,19,15,698,12511
798ed917abfd4439971e1e3876fc9a71,63,0,342,61,25,17,13,701,12539
798ed917abfd4439971e1e3876fc9a71,64,0,317,63,28,16,13,701,12560
798ed917abfd4439971e1e3876fc9a71,65,0,295,55,31,11,11,702,12593
798ed917abfd4439971e1e3876fc9a71,66,0,277,46,27,11,14,705,12618
798ed917abfd4439971e1e3876fc9a71,67,0,260,40,23,11,16,705,12643
798ed917abfd4439971e1e3876fc9a71,68,0,243,36,24,11,16,706,12662
798ed917abfd4439971e1e3876fc9a71,69,0,232,38,20,8,16,709,12675
798ed917abfd4439971e1e3876fc9a71,70,0,219,36,16,11,11,710,12695
798ed917abfd4439971e1e3876fc9a71,71,0,202,35,11,11,12,711,12716
798ed917abfd4439971e1e3876fc9a71,72,0,187,31,16,6,11,711,12736
798ed917abfd4439971e1e3876fc9a71,73,0,173,32,14,8,10,712,12749
798ed917abfd4439971e1e3876fc9a71,74,0,163,30,12,9,9,714,12761
798ed917abfd4439971e1e3876fc9a71,75,0,149,33,9,7,12,716,12772
798ed917abfd4439971e1e3876fc9a71,76,0,142,24,11,4,11,717,12789
798ed917abfd4439971e1e3876fc9a71,77,0,132,22,14,6,9,719,12796
798ed917abfd4439971e1e3876fc9a71,78,0,126,20,8,5,8,722,12809
798ed917abfd4439971e1e3876fc9a71,79,0,120,20,7,4,8,724,12815
798ed917abfd4439971e1e3876fc9a71,80,0,115,17,5,2,6,726,12827
798ed917abfd4439971e1e3876fc9a71,81,0,106,18,6,0,4,728,12836
798ed917abfd4439971e1e3876fc9a71,82,0,96,19,6,1,3,728,12845
798ed917abfd4439971e1e3876fc9a71,83,0,92,14,6,2,3,729,12852
798ed917abfd4439971e1e3876fc9a71,84,0,84,18,4,1,1,730,12860
798ed917abfd4439971e1e3876fc9a71,85,0,82,11,4,2,1,730,12868
798ed917abfd4439971e1e3876fc9a71,86,0,76,15,3,2,2,730,12870
798ed917abfd4439971e1e3876fc9a71,87,0,70,15,3,1,3,731,12875
798ed917abfd4439971e1e3876fc9a71,88,0,68,12,3,0,4,731,12880
798ed917abfd4439971e1e3876fc9a71,89,0,63,12,3,1,2,732,12885
798ed917abfd4439971e1e3876fc9a71,90,0,60,12,3,1,2,732,12888
798ed917abfd4439971e1e3876fc9a71,91,0,57,7,6,1,1,732,12894
798ed917abfd4439971e1e3876fc9a71,92,0,56,5,7,1,0,733,12896
798ed917abfd4439971e1e3876fc9a71,93,0,54,4,3,3,0,733,12901
798ed917abfd4439971e1e3876fc9a71,94,0,53,5,3,2,0,733,12902
798ed917abfd4439971e1e3876fc9a71,95,0,50,7,2,2,1,733,12903
798ed917abfd4439971e1e3876fc9a71,96,0,49,5,1,2,2,733,12906
798ed917abfd4439971e1e3876fc9a71,97,0,48,3,2,1,1,733,12910
798ed917abfd4439971e1e3876fc9a71,98,0,45,5,2,0,1,733,12912
798ed917abfd4439971e1e3876fc9a71,99,0,42,7,1,0,1,733,12914
798ed917abfd4439971e1e3876fc9a71,100,0,41,5,1,0,1,733,12917
798ed917abfd4439971e1e3876fc9a71,101,0,41,3,1,0,0,734,12919
798ed917abfd4439971e1e3876fc9a71,102,0,39,3,2,0,0,734,12920
798ed917abfd4439971e1e3876fc9a71,103,0,36,4,2,0,0,734,12922
798ed917abfd4439971e1e3876fc9a71,104,0,33,5,1,1,0,734,12924
798ed917abfd4439971e1e3876fc9a71,105,0,32,3,2,0,0,734,12927
798ed917abfd4439971e1e3876fc9a71,106,0,28,5,1,1,0,734,12929
798ed917abfd4439971e1e3876fc9a71,107,0,26,5,1,1,0,734,12931
798ed917abfd4439971e1e3876fc9a71,108,0,22,6,2,1,0,734,12933
798ed917abfd4439971e1e3876fc9a71,109,0,21,3,2,1,1,734,12936
798ed917abfd4439971e1e3876fc9a71,110,0,18,4,3,1,1,734,12937
798ed917abfd4439971e1e3876fc9a71,111,0,17,3,2,1,1,734,12940
798ed917abfd4439971e1e3876fc9a71,112,0,15,5,2,0,1,734,12941
798ed917abfd4439971e1e3876fc9a71,113,0,15,3,2,0,0,735,12943
798ed917abfd4439971e1e3876fc9a71,114,0,13,5,0,1,0,735,12944
798ed917abfd4439971e1e3876fc9a71,115,0,12,4,0,0,1,735,12946
798ed917abfd4439971e1e3876fc9a71,116,0,11,2,1,0,1,735,12948
798ed917abfd4439971e1e3876fc9a71,117,0,9,3,1,0,1,735,12949
798ed917abfd4439971e1e3876fc9a71,118,0,8,2,0,0,1,735,12952
798ed917abfd4439971e1e3876fc9a71,119,0,7,3,0,0,0,735,12953
798ed917abfd4439971e1e3876fc9a71,120,0,7,3,0,0,0,735,12953
798ed917abfd4439971e1e3876fc9a71,121,0,6,3,1,0,0,735,12953
798ed917abfd4439971e1e3876fc9a71,122,0,6,2,1,1,0,735,12953
798ed917abfd4439971e1e3876fc9a71,123,0,6,1,2,1,0,735,12953
798ed917abfd4439971e1e3876fc9a71,124,0,6,1,2,1,0,735,12953
798ed917abfd4439971e1e3876fc9a71,125,0,6,0,2,0,1,735,12954
798ed917abfd4439971e1e3876fc9a71,126,0,4,2,2,0,0,736,12954
798ed917abfd4439971e1e3876fc9a71,127,0,4,2,2,0,0,736,12954
798ed917abfd4439971e1e3876fc9a71,128,0,3,1,2,0,0,736,12956
798ed917abfd4439971e1e3876fc9a71,129,0,3,1,0,1,0,736,12957
798ed917abfd4439971e1e3876fc9a71,130,0,3,0,0,1,0,736,12958
798ed917abfd4439971e1e3876fc9a71,131,0,2,1,0,0,0,736,12959
798ed917abfd4439971e1e3876fc9a71,132,0,2,1,0,0,0,736,12959
798ed917abfd4439971e1e3876fc9a71,133,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,134,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,135,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,136,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,137,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,138,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,139,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,140,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,141,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,142,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,143,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,144,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,145,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,146,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,147,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,148,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,149,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,150,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,151,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,152,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,153,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,154,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,155,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,156,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,157,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,158,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,159,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,160,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,161,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,162,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,163,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,164,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,165,0,2,0,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,166,0,1,1,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,167,0,1,1,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,168,0,1,1,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,169,0,1,1,0,0,0,736,12960
798ed917abfd4439971e1e3876fc9a71,170,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,171,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,172,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,173,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,174,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,175,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,176,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,177,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,178,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,179,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,180,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,181,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,182,0,1,0,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,183,0,0,1,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,184,0,0,1,0,0,0,736,12961
798ed917abfd4439971e1e3876fc9a71,185,0,0,0,0,0,0,736,12962
