fips,date,state,county,cases,deaths
00000,2020-06-19,Rhode Island,n/a,16337,894
00000,2020-06-20,Rhode Island,n/a,16337,894
00000,2020-06-21,Rhode Island,n/a,16337,894
00000,2020-06-22,Rhode Island,n/a,16459,903
00000,2020-06-23,Rhode Island,n/a,16533,906
00000,2020-06-24,Rhode Island,n/a,16606,912
00000,2020-06-25,Rhode Island,n/a,16640,920
00000,2020-06-26,Rhode Island,n/a,16661,927
00000,2020-06-27,Rhode Island,n/a,16661,927
00000,2020-06-28,Rhode Island,n/a,16661,927
00000,2020-06-29,Rhode Island,n/a,16764,946
00000,2020-06-30,Rhode Island,n/a,16813,950
00000,2020-07-01,Rhode Island,n/a,16853,956
00000,2020-07-02,Rhode Island,n/a,16941,959
00000,2020-07-03,Rhode Island,n/a,16991,960
00000,2020-07-04,Rhode Island,n/a,16991,960
00000,2020-07-05,Rhode Island,n/a,16991,960
00000,2020-07-06,Rhode Island,n/a,16991,960
00000,2020-07-07,Rhode Island,n/a,17154,969
00000,2020-03-05,Nevada,n/a,1,0
00000,2020-03-06,Nevada,n/a,1,0
00000,2020-03-07,Nevada,n/a,1,0
00000,2020-03-08,Nevada,n/a,1,0
00000,2020-03-09,Nevada,n/a,1,0
00000,2020-03-10,Nevada,n/a,1,0
00000,2020-03-11,Nevada,n/a,5,0
00000,2020-03-12,Nevada,n/a,7,0
00000,2020-03-13,Nevada,n/a,11,0
00000,2020-03-14,Nevada,n/a,20,0
00000,2020-03-15,Nevada,n/a,21,1
00000,2020-03-16,Nevada,n/a,45,1
00000,2020-03-17,Nevada,n/a,55,1
00000,2020-03-18,Nevada,n/a,55,2
00000,2020-03-19,Nevada,n/a,95,3
00000,2020-03-20,Nevada,n/a,109,3
00000,2020-03-21,Nevada,n/a,124,5
00000,2020-03-22,Nevada,n/a,190,7
00000,2020-03-23,Nevada,n/a,245,8
00000,2020-03-24,Nevada,n/a,278,13
00000,2020-03-25,Nevada,n/a,321,13
00000,2020-03-26,Nevada,n/a,420,17
00000,2020-03-27,Nevada,n/a,535,21
00000,2020-03-28,Nevada,n/a,621,25
00000,2020-03-29,Nevada,n/a,738,28
00000,2020-03-30,Nevada,n/a,1008,32
00000,2020-03-31,Nevada,n/a,1113,37
00000,2020-04-01,Nevada,n/a,1279,45
00000,2020-04-02,Nevada,n/a,1458,51
00000,2020-04-03,Nevada,n/a,1514,59
00000,2020-04-04,Nevada,n/a,1742,70
00000,2020-04-05,Nevada,n/a,1836,76
00000,2020-04-06,Nevada,n/a,1953,79
00000,2020-04-07,Nevada,n/a,2087,91
00000,2020-04-08,Nevada,n/a,2318,101
00000,2020-04-09,Nevada,n/a,2456,110
00000,2020-04-10,Nevada,n/a,2584,120
00000,2020-04-11,Nevada,n/a,2700,125
00000,2020-04-12,Nevada,n/a,2836,128
00000,2020-04-13,Nevada,n/a,2971,133
00000,2020-04-14,Nevada,n/a,3088,141
00000,2020-04-15,Nevada,n/a,3211,150
00000,2020-04-16,Nevada,n/a,3321,158
00000,2020-04-17,Nevada,n/a,3524,162
00000,2020-04-18,Nevada,n/a,3626,168
00000,2020-04-19,Nevada,n/a,3728,172
00000,2020-04-20,Nevada,n/a,3830,180
00000,2020-04-21,Nevada,n/a,3937,193
00000,2020-04-22,Nevada,n/a,4081,201
00000,2020-04-23,Nevada,n/a,4208,210
00000,2020-04-24,Nevada,n/a,4398,216
00000,2020-04-25,Nevada,n/a,4539,229
00000,2020-04-26,Nevada,n/a,4602,235
00000,2020-04-27,Nevada,n/a,4690,245
00000,2020-04-28,Nevada,n/a,4805,251
00000,2020-04-29,Nevada,n/a,4898,257
00000,2020-04-30,Nevada,n/a,4998,269
00000,2020-05-01,Nevada,n/a,5227,277
00000,2020-05-02,Nevada,n/a,5311,281
00000,2020-05-03,Nevada,n/a,5426,287
00000,2020-05-04,Nevada,n/a,5491,292
00000,2020-05-05,Nevada,n/a,5594,297
00000,2020-05-06,Nevada,n/a,5663,311
00000,2020-05-07,Nevada,n/a,5766,320
00000,2020-05-08,Nevada,n/a,5884,328
00000,2020-05-09,Nevada,n/a,6028,334
00000,2020-05-10,Nevada,n/a,6098,339
00000,2020-05-11,Nevada,n/a,6152,344
00000,2020-05-12,Nevada,n/a,6311,350
00000,2020-05-13,Nevada,n/a,6394,355
00000,2020-05-14,Nevada,n/a,6499,358
00000,2020-05-15,Nevada,n/a,6614,368
00000,2020-05-16,Nevada,n/a,6662,369
00000,2020-05-17,Nevada,n/a,6857,375
00000,2020-05-18,Nevada,n/a,6906,383
00000,2020-05-19,Nevada,n/a,7046,390
00000,2020-05-20,Nevada,n/a,7166,393
00000,2020-05-21,Nevada,n/a,7255,397
00000,2020-05-22,Nevada,n/a,7401,400
00000,2020-05-23,Nevada,n/a,7696,404
00000,2020-05-24,Nevada,n/a,7770,408
00000,2020-05-25,Nevada,n/a,7879,410
00000,2020-05-26,Nevada,n/a,7997,412
00000,2020-05-27,Nevada,n/a,8113,416
00000,2020-05-28,Nevada,n/a,8208,425
00000,2020-05-29,Nevada,n/a,8350,435
00000,2020-05-30,Nevada,n/a,8495,439
00000,2020-05-31,Nevada,n/a,8593,444
00000,2020-06-01,Nevada,n/a,8688,445
00000,2020-06-02,Nevada,n/a,8830,452
00000,2020-06-03,Nevada,n/a,8935,455
00000,2020-06-04,Nevada,n/a,9090,460
00000,2020-06-05,Nevada,n/a,9266,460
00000,2020-06-06,Nevada,n/a,9460,463
00000,2020-06-07,Nevada,n/a,9649,465
00000,2020-06-08,Nevada,n/a,9786,469
00000,2020-06-09,Nevada,n/a,10030,472
00000,2020-06-10,Nevada,n/a,10164,474
00000,2020-06-11,Nevada,n/a,10399,475
00000,2020-06-12,Nevada,n/a,10678,475
00000,2020-06-13,Nevada,n/a,10946,478
00000,2020-06-14,Nevada,n/a,11173,479
00000,2020-06-15,Nevada,n/a,11279,483
00000,2020-06-16,Nevada,n/a,11658,485
00000,2020-06-17,Nevada,n/a,11842,486
00000,2020-06-18,Nevada,n/a,12076,489
00000,2020-06-19,Nevada,n/a,12486,491
00000,2020-06-20,Nevada,n/a,12931,491
00000,2020-06-21,Nevada,n/a,13205,492
00000,2020-06-22,Nevada,n/a,13535,492
00000,2020-06-23,Nevada,n/a,13997,492
00000,2020-06-24,Nevada,n/a,14362,494
00000,2020-06-25,Nevada,n/a,14859,495
00000,2020-06-26,Nevada,n/a,15240,498
00000,2020-06-27,Nevada,n/a,16339,500
00000,2020-06-28,Nevada,n/a,17160,500
00000,2020-06-29,Nevada,n/a,17894,504
00000,2020-06-30,Nevada,n/a,18456,507
00000,2020-07-01,Nevada,n/a,19101,511
00000,2020-07-02,Nevada,n/a,19733,525
00000,2020-07-03,Nevada,n/a,20718,528
00000,2020-07-04,Nevada,n/a,21575,530
00000,2020-07-05,Nevada,n/a,22418,534
00000,2020-07-06,Nevada,n/a,22909,537
00000,2020-07-07,Nevada,n/a,23785,548
00000,2020-03-16,Guam,n/a,3,0
00000,2020-03-17,Guam,n/a,5,0
00000,2020-03-18,Guam,n/a,8,0
00000,2020-03-19,Guam,n/a,12,0
00000,2020-03-20,Guam,n/a,14,0
00000,2020-03-21,Guam,n/a,15,0
00000,2020-03-22,Guam,n/a,27,1
00000,2020-03-23,Guam,n/a,29,1
00000,2020-03-24,Guam,n/a,32,1
00000,2020-03-25,Guam,n/a,37,1
00000,2020-03-26,Guam,n/a,45,1
00000,2020-03-27,Guam,n/a,51,1
00000,2020-03-28,Guam,n/a,55,1
00000,2020-03-29,Guam,n/a,56,1
00000,2020-03-30,Guam,n/a,58,1
00000,2020-03-31,Guam,n/a,69,2
00000,2020-04-01,Guam,n/a,77,3
00000,2020-04-02,Guam,n/a,82,3
00000,2020-04-03,Guam,n/a,84,4
00000,2020-04-04,Guam,n/a,93,4
00000,2020-04-05,Guam,n/a,112,4
00000,2020-04-06,Guam,n/a,113,4
00000,2020-04-07,Guam,n/a,121,4
00000,2020-04-08,Guam,n/a,125,4
00000,2020-04-09,Guam,n/a,128,4
00000,2020-04-10,Guam,n/a,130,4
00000,2020-04-11,Guam,n/a,133,5
00000,2020-04-12,Guam,n/a,133,5
00000,2020-04-13,Guam,n/a,133,5
00000,2020-04-14,Guam,n/a,133,5
00000,2020-04-15,Guam,n/a,133,5
00000,2020-04-16,Guam,n/a,133,5
00000,2020-04-17,Guam,n/a,133,5
00000,2020-04-18,Guam,n/a,133,5
00000,2020-04-19,Guam,n/a,133,5
00000,2020-04-20,Guam,n/a,133,5
00000,2020-04-21,Guam,n/a,133,5
00000,2020-04-22,Guam,n/a,134,5
00000,2020-04-23,Guam,n/a,135,5
00000,2020-04-24,Guam,n/a,141,5
00000,2020-04-25,Guam,n/a,141,5
00000,2020-04-26,Guam,n/a,141,5
00000,2020-04-27,Guam,n/a,144,5
00000,2020-04-28,Guam,n/a,145,5
00000,2020-04-29,Guam,n/a,145,5
00000,2020-04-30,Guam,n/a,146,5
00000,2020-05-01,Guam,n/a,146,5
00000,2020-05-02,Guam,n/a,148,5
00000,2020-05-03,Guam,n/a,150,5
00000,2020-05-04,Guam,n/a,149,5
00000,2020-05-05,Guam,n/a,149,5
00000,2020-05-06,Guam,n/a,151,5
00000,2020-05-07,Guam,n/a,151,5
00000,2020-05-08,Guam,n/a,151,5
00000,2020-05-09,Guam,n/a,151,5
00000,2020-05-10,Guam,n/a,151,5
00000,2020-05-11,Guam,n/a,151,5
00000,2020-05-12,Guam,n/a,152,5
00000,2020-05-13,Guam,n/a,152,5
00000,2020-05-14,Guam,n/a,153,5
00000,2020-05-15,Guam,n/a,154,5
00000,2020-05-16,Guam,n/a,154,5
00000,2020-05-17,Guam,n/a,154,5
00000,2020-05-18,Guam,n/a,154,5
00000,2020-05-19,Guam,n/a,154,5
00000,2020-05-20,Guam,n/a,165,5
00000,2020-05-21,Guam,n/a,165,5
00000,2020-05-22,Guam,n/a,165,5
00000,2020-05-23,Guam,n/a,165,5
00000,2020-05-24,Guam,n/a,166,5
00000,2020-05-25,Guam,n/a,166,5
00000,2020-05-26,Guam,n/a,169,5
00000,2020-05-27,Guam,n/a,170,5
00000,2020-05-28,Guam,n/a,172,5
00000,2020-05-29,Guam,n/a,172,5
00000,2020-05-30,Guam,n/a,173,5
00000,2020-05-31,Guam,n/a,173,5
00000,2020-06-01,Guam,n/a,175,5
00000,2020-06-02,Guam,n/a,177,5
00000,2020-06-03,Guam,n/a,178,5
00000,2020-06-04,Guam,n/a,179,5
00000,2020-06-05,Guam,n/a,179,5
00000,2020-06-06,Guam,n/a,179,5
00000,2020-06-07,Guam,n/a,179,5
00000,2020-06-08,Guam,n/a,179,5
00000,2020-06-09,Guam,n/a,180,5
00000,2020-06-10,Guam,n/a,182,5
00000,2020-06-11,Guam,n/a,183,5
00000,2020-06-12,Guam,n/a,184,5
00000,2020-06-13,Guam,n/a,185,5
00000,2020-06-14,Guam,n/a,185,5
00000,2020-06-15,Guam,n/a,185,5
00000,2020-06-16,Guam,n/a,186,5
00000,2020-06-17,Guam,n/a,188,5
00000,2020-06-18,Guam,n/a,193,5
00000,2020-06-19,Guam,n/a,200,5
00000,2020-06-20,Guam,n/a,222,5
00000,2020-06-21,Guam,n/a,222,5
00000,2020-06-22,Guam,n/a,224,5
00000,2020-06-23,Guam,n/a,225,5
00000,2020-06-24,Guam,n/a,231,5
00000,2020-06-25,Guam,n/a,245,5
00000,2020-06-26,Guam,n/a,248,5
00000,2020-06-27,Guam,n/a,248,5
00000,2020-06-28,Guam,n/a,248,5
00000,2020-06-29,Guam,n/a,255,5
00000,2020-06-30,Guam,n/a,259,5
00000,2020-07-01,Guam,n/a,267,5
00000,2020-07-02,Guam,n/a,280,5
00000,2020-07-03,Guam,n/a,286,5
00000,2020-07-04,Guam,n/a,288,5
00000,2020-07-05,Guam,n/a,288,5
00000,2020-07-06,Guam,n/a,301,5
00000,2020-07-07,Guam,n/a,303,5
00000,2020-03-05,Colorado,n/a,0,0
00000,2020-03-06,Colorado,n/a,2,0
00000,2020-03-07,Colorado,n/a,8,0
00000,2020-03-08,Colorado,n/a,8,0
00000,2020-03-09,Colorado,n/a,9,0
00000,2020-03-10,Colorado,n/a,12,0
00000,2020-03-11,Colorado,n/a,28,0
00000,2020-03-12,Colorado,n/a,45,0
00000,2020-03-13,Colorado,n/a,72,0
00000,2020-03-14,Colorado,n/a,101,1
00000,2020-03-15,Colorado,n/a,131,1
00000,2020-03-16,Colorado,n/a,131,1
00000,2020-03-17,Colorado,n/a,160,1
00000,2020-03-18,Colorado,n/a,183,2
00000,2020-03-19,Colorado,n/a,216,2
00000,2020-03-20,Colorado,n/a,277,3
00000,2020-03-21,Colorado,n/a,363,4
00000,2020-03-22,Colorado,n/a,475,5
00000,2020-03-23,Colorado,n/a,591,6
00000,2020-03-24,Colorado,n/a,720,7
00000,2020-03-25,Colorado,n/a,912,11
00000,2020-03-26,Colorado,n/a,1086,19
00000,2020-03-27,Colorado,n/a,1430,24
00000,2020-03-28,Colorado,n/a,1734,31
00000,2020-03-29,Colorado,n/a,2061,44
00000,2020-03-30,Colorado,n/a,2627,51
00000,2020-03-31,Colorado,n/a,2627,51
00000,2020-04-01,Colorado,n/a,2966,69
00000,2020-04-02,Colorado,n/a,3342,80
00000,2020-04-03,Colorado,n/a,3728,97
00000,2020-04-04,Colorado,n/a,4173,111
00000,2020-04-05,Colorado,n/a,4565,126
00000,2020-04-06,Colorado,n/a,4950,140
00000,2020-04-07,Colorado,n/a,5172,150
00000,2020-04-08,Colorado,n/a,5429,179
00000,2020-04-09,Colorado,n/a,5655,193
00000,2020-04-10,Colorado,n/a,6510,250
00000,2020-04-11,Colorado,n/a,6510,250
00000,2020-04-12,Colorado,n/a,6893,274
00000,2020-04-13,Colorado,n/a,7684,304
00000,2020-04-14,Colorado,n/a,7691,308
00000,2020-04-15,Colorado,n/a,7941,329
00000,2020-04-16,Colorado,n/a,8280,357
00000,2020-04-17,Colorado,n/a,8675,374
00000,2020-04-18,Colorado,n/a,9047,391
00000,2020-04-19,Colorado,n/a,9433,411
00000,2020-04-20,Colorado,n/a,9730,422
00000,2020-04-21,Colorado,n/a,10106,449
00000,2020-04-22,Colorado,n/a,10447,486
00000,2020-04-23,Colorado,n/a,10878,508
00000,2020-04-24,Colorado,n/a,11262,552
00000,2020-04-25,Colorado,n/a,12256,674
00000,2020-04-26,Colorado,n/a,12968,672
00000,2020-04-27,Colorado,n/a,13441,680
00000,2020-04-28,Colorado,n/a,13879,706
00000,2020-04-29,Colorado,n/a,14735,760
00000,2020-04-30,Colorado,n/a,14758,766
00000,2020-05-01,Colorado,n/a,15284,777
00000,2020-05-02,Colorado,n/a,15768,820
00000,2020-05-03,Colorado,n/a,16225,832
00000,2020-05-04,Colorado,n/a,16635,842
00000,2020-05-05,Colorado,n/a,16907,851
00000,2020-05-06,Colorado,n/a,17364,903
00000,2020-05-07,Colorado,n/a,17830,921
00000,2020-05-08,Colorado,n/a,18801,961
00000,2020-05-09,Colorado,n/a,18827,960
00000,2020-05-10,Colorado,n/a,19703,967
00000,2020-05-11,Colorado,n/a,19899,981
00000,2020-05-12,Colorado,n/a,19879,987
00000,2020-05-13,Colorado,n/a,20157,1009
00000,2020-05-14,Colorado,n/a,20475,1062
00000,2020-05-15,Colorado,n/a,20838,1091
00000,2020-05-16,Colorado,n/a,21232,878
00000,2020-05-17,Colorado,n/a,21633,878
00000,2020-05-18,Colorado,n/a,21938,878
00000,2020-05-19,Colorado,n/a,22202,921
00000,2020-05-20,Colorado,n/a,22482,968
00000,2020-05-21,Colorado,n/a,22797,1001
00000,2020-05-22,Colorado,n/a,23191,1062
00000,2020-05-23,Colorado,n/a,23487,1088
00000,2020-05-24,Colorado,n/a,23964,1088
00000,2020-05-25,Colorado,n/a,24174,1088
00000,2020-05-26,Colorado,n/a,24269,1088
00000,2020-05-27,Colorado,n/a,24565,1114
00000,2020-05-28,Colorado,n/a,24767,1135
00000,2020-05-29,Colorado,n/a,25121,1168
00000,2020-05-30,Colorado,n/a,25613,1181
00000,2020-05-31,Colorado,n/a,26098,1181
00000,2020-06-01,Colorado,n/a,26378,1181
00000,2020-06-02,Colorado,n/a,26577,1185
00000,2020-06-03,Colorado,n/a,26788,1228
00000,2020-06-04,Colorado,n/a,27060,1254
00000,2020-06-05,Colorado,n/a,27360,1255
00000,2020-06-06,Colorado,n/a,27615,1274
00000,2020-06-07,Colorado,n/a,27848,1274
00000,2020-06-08,Colorado,n/a,28001,1274
00000,2020-06-09,Colorado,n/a,28183,1292
00000,2020-06-10,Colorado,n/a,28347,1312
00000,2020-06-11,Colorado,n/a,28499,1328
00000,2020-06-12,Colorado,n/a,28647,1339
00000,2020-06-13,Colorado,n/a,28822,1348
00000,2020-06-14,Colorado,n/a,29017,1348
00000,2020-06-15,Colorado,n/a,29130,1348
00000,2020-06-16,Colorado,n/a,29299,1373
00000,2020-06-17,Colorado,n/a,29442,1373
00000,2020-06-18,Colorado,n/a,29673,1402
00000,2020-06-19,Colorado,n/a,29901,1417
00000,2020-06-20,Colorado,n/a,30187,1429
00000,2020-06-21,Colorado,n/a,30349,1429
00000,2020-06-22,Colorado,n/a,30539,1429
00000,2020-06-23,Colorado,n/a,30705,1438
00000,2020-06-24,Colorado,n/a,30893,1455
00000,2020-06-25,Colorado,n/a,31155,1457
00000,2020-06-26,Colorado,n/a,31479,1475
00000,2020-06-27,Colorado,n/a,31796,1482
00000,2020-06-28,Colorado,n/a,32022,1482
00000,2020-06-29,Colorado,n/a,32307,1482
00000,2020-06-30,Colorado,n/a,32511,1508
00000,2020-07-01,Colorado,n/a,32715,1520
00000,2020-07-02,Colorado,n/a,33029,1520
00000,2020-07-03,Colorado,n/a,33352,1521
00000,2020-07-04,Colorado,n/a,33619,1521
00000,2020-07-05,Colorado,n/a,33866,1521
00000,2020-07-06,Colorado,n/a,34065,1521
00000,2020-07-07,Colorado,n/a,34257,1542
00000,2020-03-04,California,n/a,53,0
00000,2020-03-05,California,n/a,53,0
00000,2020-03-06,California,n/a,60,0
00000,2020-03-07,California,n/a,69,0
00000,2020-03-08,California,n/a,88,0
00000,2020-03-09,California,n/a,114,0
00000,2020-03-10,California,n/a,133,0
00000,2020-03-11,California,n/a,157,0
00000,2020-03-12,California,n/a,202,4
00000,2020-03-13,California,n/a,202,4
00000,2020-03-14,California,n/a,252,5
00000,2020-03-15,California,n/a,293,5
00000,2020-03-16,California,n/a,335,6
00000,2020-03-17,California,n/a,483,11
00000,2020-03-18,California,n/a,611,13
00000,2020-03-19,California,n/a,924,18
00000,2020-03-20,California,n/a,1063,20
00000,2020-03-21,California,n/a,1279,24
00000,2020-03-22,California,n/a,1536,27
00000,2020-03-23,California,n/a,1733,27
00000,2020-03-24,California,n/a,2102,40
00000,2020-03-25,California,n/a,2355,53
00000,2020-03-26,California,n/a,3006,65
00000,2020-03-27,California,n/a,3879,78
00000,2020-03-28,California,n/a,4643,101
00000,2020-03-29,California,n/a,5708,123
00000,2020-03-30,California,n/a,6447,133
00000,2020-03-31,California,n/a,7482,153
00000,2020-04-01,California,n/a,8155,171
00000,2020-04-02,California,n/a,9191,203
00000,2020-04-03,California,n/a,10701,237
00000,2020-04-04,California,n/a,12026,276
00000,2020-04-05,California,n/a,13438,319
00000,2020-04-06,California,n/a,14336,343
00000,2020-04-07,California,n/a,15865,374
00000,2020-04-08,California,n/a,16957,442
00000,2020-04-09,California,n/a,18309,492
00000,2020-04-10,California,n/a,19472,541
00000,2020-04-11,California,n/a,20615,609
00000,2020-04-12,California,n/a,21794,651
00000,2020-04-13,California,n/a,22348,687
00000,2020-04-14,California,n/a,23338,758
00000,2020-04-15,California,n/a,24424,821
00000,2020-04-16,California,n/a,26182,890
00000,2020-04-17,California,n/a,27528,985
00000,2020-04-18,California,n/a,28963,1072
00000,2020-04-19,California,n/a,30333,1166
00000,2020-04-20,California,n/a,30978,1208
00000,2020-04-21,California,n/a,33261,1268
00000,2020-04-22,California,n/a,35396,1354
00000,2020-04-23,California,n/a,37369,1469
00000,2020-04-24,California,n/a,39254,1562
00000,2020-04-25,California,n/a,41137,1651
00000,2020-04-26,California,n/a,42164,1710
00000,2020-04-27,California,n/a,43464,1755
00000,2020-04-28,California,n/a,45031,1809
00000,2020-04-29,California,n/a,46500,1887
00000,2020-04-30,California,n/a,48917,1982
00000,2020-05-01,California,n/a,50442,2073
00000,2020-05-02,California,n/a,52197,2171
00000,2020-05-03,California,n/a,53616,2215
00000,2020-05-04,California,n/a,54937,2254
00000,2020-05-05,California,n/a,56212,2317
00000,2020-05-06,California,n/a,58815,2412
00000,2020-05-07,California,n/a,60614,2504
00000,2020-05-08,California,n/a,62512,2585
00000,2020-05-09,California,n/a,64561,2678
00000,2020-05-10,California,n/a,66680,2745
00000,2020-05-11,California,n/a,67939,2770
00000,2020-05-12,California,n/a,69382,2847
00000,2020-05-13,California,n/a,71141,2934
00000,2020-05-14,California,n/a,73164,3032
00000,2020-05-15,California,n/a,74936,3108
00000,2020-05-16,California,n/a,76793,3204
00000,2020-05-17,California,n/a,78839,3261
00000,2020-05-18,California,n/a,80430,3302
00000,2020-05-19,California,n/a,81795,3334
00000,2020-05-20,California,n/a,84057,3436
00000,2020-05-21,California,n/a,86197,3542
00000,2020-05-22,California,n/a,88444,3630
00000,2020-05-23,California,n/a,90631,3708
00000,2020-05-24,California,n/a,92710,3774
00000,2020-05-25,California,n/a,94558,3795
00000,2020-05-26,California,n/a,96733,3814
00000,2020-05-27,California,n/a,98980,3884
00000,2020-05-28,California,n/a,101697,3973
00000,2020-05-29,California,n/a,103886,4068
00000,2020-05-30,California,n/a,106878,4156
00000,2020-05-31,California,n/a,110583,4213
00000,2020-06-01,California,n/a,113006,4251
00000,2020-06-02,California,n/a,115310,4286
00000,2020-06-03,California,n/a,117687,4361
00000,2020-06-04,California,n/a,119807,4422
00000,2020-06-05,California,n/a,122901,4485
00000,2020-06-06,California,n/a,126016,4559
00000,2020-06-07,California,n/a,128812,4626
00000,2020-06-08,California,n/a,131319,4653
00000,2020-06-09,California,n/a,133489,4697
00000,2020-06-10,California,n/a,136191,4776
00000,2020-06-11,California,n/a,139281,4881
00000,2020-06-12,California,n/a,141983,4943
00000,2020-06-13,California,n/a,145643,4989
00000,2020-06-14,California,n/a,148855,5063
00000,2020-06-15,California,n/a,151452,5089
00000,2020-06-16,California,n/a,153560,5121
00000,2020-06-17,California,n/a,157015,5208
00000,2020-06-18,California,n/a,161099,5290
00000,2020-06-19,California,n/a,165416,5360
00000,2020-06-20,California,n/a,169309,5424
00000,2020-06-21,California,n/a,173824,5495
00000,2020-06-22,California,n/a,178054,5515
00000,2020-06-23,California,n/a,183073,5580
00000,2020-06-24,California,n/a,190222,5632
00000,2020-06-25,California,n/a,195571,5733
00000,2020-06-26,California,n/a,200461,5812
00000,2020-06-27,California,n/a,206433,5872
00000,2020-06-28,California,n/a,211243,5905
00000,2020-06-29,California,n/a,216550,5936
00000,2020-06-30,California,n/a,222917,5980
00000,2020-07-01,California,n/a,232657,6090
00000,2020-07-02,California,n/a,240195,6163
00000,2020-07-03,California,n/a,248235,6263
00000,2020-07-04,California,n/a,254745,6313
00000,2020-07-05,California,n/a,260155,6331
00000,2020-07-06,California,n/a,271684,6337
00000,2020-07-07,California,n/a,277774,6448
00000,2020-03-04,Georgia,n/a,2,0
00000,2020-03-05,Georgia,n/a,2,0
00000,2020-03-06,Georgia,n/a,2,0
00000,2020-03-07,Georgia,n/a,6,0
00000,2020-03-08,Georgia,n/a,7,0
00000,2020-03-09,Georgia,n/a,12,0
00000,2020-03-10,Georgia,n/a,17,0
00000,2020-03-11,Georgia,n/a,22,0
00000,2020-03-12,Georgia,n/a,31,0
00000,2020-03-13,Georgia,n/a,42,1
00000,2020-03-14,Georgia,n/a,66,1
00000,2020-03-15,Georgia,n/a,99,1
00000,2020-03-16,Georgia,n/a,121,1
00000,2020-03-17,Georgia,n/a,146,1
00000,2020-03-18,Georgia,n/a,197,1
00000,2020-03-19,Georgia,n/a,287,10
00000,2020-03-20,Georgia,n/a,420,13
00000,2020-03-21,Georgia,n/a,507,14
00000,2020-03-22,Georgia,n/a,600,23
00000,2020-03-23,Georgia,n/a,772,25
00000,2020-03-24,Georgia,n/a,1026,32
00000,2020-03-25,Georgia,n/a,1247,40
00000,2020-03-26,Georgia,n/a,1525,48
00000,2020-03-27,Georgia,n/a,2001,64
00000,2020-03-28,Georgia,n/a,2366,69
00000,2020-03-29,Georgia,n/a,2651,80
00000,2020-03-30,Georgia,n/a,2809,87
00000,2020-03-31,Georgia,n/a,3929,111
00000,2020-04-01,Georgia,n/a,4638,139
00000,2020-04-02,Georgia,n/a,5348,163
00000,2020-04-03,Georgia,n/a,5831,184
00000,2020-04-04,Georgia,n/a,6160,201
00000,2020-04-05,Georgia,n/a,6647,211
00000,2020-04-06,Georgia,n/a,7314,229
00000,2020-04-07,Georgia,n/a,8818,329
00000,2020-04-08,Georgia,n/a,9901,362
00000,2020-04-09,Georgia,n/a,10566,379
00000,2020-04-10,Georgia,n/a,11483,416
00000,2020-04-11,Georgia,n/a,12159,428
00000,2020-04-12,Georgia,n/a,12452,433
00000,2020-04-13,Georgia,n/a,13315,464
00000,2020-04-14,Georgia,n/a,14223,501
00000,2020-04-15,Georgia,n/a,14987,552
00000,2020-04-16,Georgia,n/a,15669,587
00000,2020-04-17,Georgia,n/a,17194,650
00000,2020-04-18,Georgia,n/a,17669,673
00000,2020-04-19,Georgia,n/a,18301,687
00000,2020-04-20,Georgia,n/a,18947,733
00000,2020-04-21,Georgia,n/a,19881,799
00000,2020-04-22,Georgia,n/a,20740,836
00000,2020-04-23,Georgia,n/a,21512,872
00000,2020-04-24,Georgia,n/a,22147,892
00000,2020-04-25,Georgia,n/a,22695,904
00000,2020-04-26,Georgia,n/a,23401,912
00000,2020-04-27,Georgia,n/a,23913,971
00000,2020-04-28,Georgia,n/a,24615,1026
00000,2020-04-29,Georgia,n/a,25572,1093
00000,2020-04-30,Georgia,n/a,26155,1120
00000,2020-05-01,Georgia,n/a,27270,1154
00000,2020-05-02,Georgia,n/a,28306,1174
00000,2020-05-03,Georgia,n/a,28602,1177
00000,2020-05-04,Georgia,n/a,29368,1222
00000,2020-05-05,Georgia,n/a,29711,1288
00000,2020-05-06,Georgia,n/a,30696,1311
00000,2020-05-07,Georgia,n/a,31439,1336
00000,2020-05-08,Georgia,n/a,32106,1377
00000,2020-05-09,Georgia,n/a,32532,1400
00000,2020-05-10,Georgia,n/a,33441,1405
00000,2020-05-11,Georgia,n/a,33927,1441
00000,2020-05-12,Georgia,n/a,34635,1461
00000,2020-05-13,Georgia,n/a,35332,1505
00000,2020-05-14,Georgia,n/a,35858,1527
00000,2020-05-15,Georgia,n/a,36681,1557
00000,2020-05-16,Georgia,n/a,37147,1592
00000,2020-05-17,Georgia,n/a,37701,1606
00000,2020-05-18,Georgia,n/a,38081,1642
00000,2020-05-19,Georgia,n/a,38721,1664
00000,2020-05-20,Georgia,n/a,39647,1687
00000,2020-05-21,Georgia,n/a,40405,1754
00000,2020-05-22,Georgia,n/a,41218,1785
00000,2020-05-23,Georgia,n/a,42132,1811
00000,2020-05-24,Georgia,n/a,42838,1824
00000,2020-05-25,Georgia,n/a,43344,1830
00000,2020-05-26,Georgia,n/a,43730,1871
00000,2020-05-27,Georgia,n/a,44421,1907
00000,2020-05-28,Georgia,n/a,45070,1962
00000,2020-05-29,Georgia,n/a,45670,1974
00000,2020-05-30,Georgia,n/a,46286,2003
00000,2020-05-31,Georgia,n/a,46986,2042
00000,2020-06-01,Georgia,n/a,47618,2074
00000,2020-06-02,Georgia,n/a,48207,2102
00000,2020-06-03,Georgia,n/a,48894,2123
00000,2020-06-04,Georgia,n/a,49847,2147
